gvkey,year,patents_applied,patents_granted,private_subsidiary_patents,distinct_assignee_names,private_subsidiary_share
004839,2003,432,432,0,1,0.0
004839,2004,418,418,0,1,0.0
004839,2005,480,480,0,1,0.0
004839,2006,569,569,0,1,0.0
004839,2007,573,573,0,1,0.0
004839,2008,549,549,0,1,0.0
004839,2009,613,613,0,1,0.0
004839,2010,664,664,0,1,0.0
004839,2011,788,788,0,1,0.0
004839,2012,1109,1109,0,1,0.0
004839,2013,1446,1446,0,1,0.0
004839,2014,1832,1832,0,1,0.0
004839,2015,1884,1884,0,1,0.0
004839,2016,2207,2207,0,1,0.0
004839,2017,2352,2352,0,1,0.0
004839,2018,1443,1443,0,1,0.0
004839,2019,467,467,0,1,0.0
004839,2020,20,20,0,1,0.0
004843,2013,1,1,1,1,1.0
004847,1997,1,1,0,1,0.0
004847,1999,4,4,0,1,0.0
004847,2001,4,4,0,1,0.0
004864,1998,1,1,0,1,0.0
004864,1999,4,4,0,1,0.0
004864,2000,2,2,0,1,0.0
004864,2003,1,1,0,1,0.0
004864,2004,1,1,1,1,1.0
004864,2005,1,1,1,1,1.0
004881,1997,3,3,1,2,0.3333333333333333
004881,1998,2,2,1,2,0.5
004881,1999,2,2,1,2,0.5
004881,2000,1,1,0,1,0.0
004881,2001,3,3,1,2,0.3333333333333333
004881,2002,1,1,1,1,1.0
004881,2003,1,1,0,1,0.0
004881,2004,2,2,1,2,0.5
004881,2005,4,4,2,3,0.5
004881,2006,2,2,1,2,0.5
004881,2007,2,2,2,1,1.0
004881,2009,6,6,6,1,1.0
004881,2010,6,6,4,2,0.6666666666666666
004881,2011,5,5,2,2,0.4
004881,2012,6,6,5,3,0.8333333333333334
004881,2013,5,5,4,2,0.8
004881,2014,5,5,2,2,0.4
004881,2015,5,5,4,2,0.8
004881,2016,5,5,3,3,0.6
004881,2017,3,3,2,3,0.6666666666666666
004881,2018,9,9,4,4,0.4444444444444444
004881,2019,1,1,1,1,1.0
004885,2007,1,1,1,1,1.0
004900,2001,1,1,0,1,0.0
004900,2003,1,1,0,1,0.0
004900,2005,1,1,0,1,0.0
004925,1997,1190,1190,0,1,0.0
004925,1998,951,951,0,1,0.0
004925,1999,1126,1126,0,1,0.0
004925,2000,1469,1469,0,1,0.0
004925,2001,1588,1588,0,1,0.0
004925,2002,1573,1573,0,1,0.0
004925,2003,1698,1698,0,1,0.0
004925,2004,1454,1454,0,1,0.0
004925,2005,1719,1719,0,1,0.0
004925,2006,1762,1762,0,1,0.0
004925,2007,1412,1412,0,1,0.0
004925,2008,1510,1510,0,1,0.0
004925,2009,1670,1670,0,1,0.0
004925,2010,1456,1456,0,1,0.0
004925,2011,1437,1437,0,1,0.0
004925,2012,1300,1300,0,1,0.0
004925,2013,1308,1308,0,1,0.0
004925,2014,1516,1516,0,1,0.0
004925,2015,1925,1925,0,1,0.0
004925,2016,1797,1797,0,1,0.0
004925,2017,1602,1602,0,1,0.0
004925,2018,1212,1212,0,1,0.0
004925,2019,518,518,0,1,0.0
004925,2020,48,48,0,1,0.0
004926,1997,35,35,35,1,1.0
004926,1998,25,25,25,2,1.0
004926,1999,16,16,16,1,1.0
004926,2000,15,15,15,1,1.0
004926,2001,16,16,16,3,1.0
004926,2002,13,13,13,2,1.0
004926,2003,17,17,17,3,1.0
004926,2004,9,9,9,2,1.0
004926,2005,7,7,7,2,1.0
004926,2006,5,5,5,1,1.0
004926,2007,8,8,8,2,1.0
004926,2008,8,8,8,2,1.0
004926,2009,3,3,3,2,1.0
004926,2010,2,2,2,1,1.0
004926,2011,4,4,4,2,1.0
004926,2012,7,7,7,1,1.0
004926,2013,8,8,8,3,1.0
004926,2014,8,8,8,3,1.0
004926,2015,9,9,9,1,1.0
004926,2016,5,5,5,2,1.0
004926,2017,12,12,12,3,1.0
004926,2018,7,7,7,2,1.0
004926,2019,4,4,4,3,1.0
004941,1997,1,1,0,1,0.0
004941,2000,1,1,0,1,0.0
004941,2001,1,1,0,1,0.0
004941,2012,1,1,0,1,0.0
004941,2014,1,1,0,1,0.0
004960,1999,2,2,0,1,0.0
004960,2000,1,1,0,1,0.0
004960,2001,4,4,0,1,0.0
004960,2004,3,3,0,1,0.0
004961,1997,17,17,0,1,0.0
004961,1998,37,37,0,1,0.0
004961,1999,110,110,0,1,0.0
004972,1997,1,1,0,1,0.0
004988,1997,4,4,4,1,1.0
004988,1998,4,4,4,1,1.0
004988,1999,1,1,1,1,1.0
004990,1997,2,2,0,1,0.0
004990,2008,1,1,0,1,0.0
004990,2011,1,1,0,1,0.0
004990,2017,1,1,0,1,0.0
004990,2018,2,2,0,1,0.0
004990,2019,2,2,0,1,0.0
005018,1997,9,9,0,2,0.0
005018,1998,4,4,0,1,0.0
005018,1999,3,3,1,2,0.3333333333333333
005018,2000,5,5,1,2,0.2
005018,2001,6,6,6,1,1.0
005018,2002,1,1,0,1,0.0
005018,2003,4,4,3,3,0.75
005018,2005,3,3,3,1,1.0
005018,2007,1,1,0,1,0.0
005018,2008,6,6,1,2,0.16666666666666666
005018,2009,11,11,0,1,0.0
005018,2010,7,7,0,1,0.0
005018,2011,18,18,0,1,0.0
005018,2012,10,10,0,1,0.0
005018,2013,2,2,0,1,0.0
005018,2014,7,7,0,1,0.0
005018,2015,6,6,0,1,0.0
005018,2016,13,13,0,1,0.0
005018,2017,2,2,0,1,0.0
005020,1997,73,73,0,1,0.0
005020,1998,73,73,0,1,0.0
005020,1999,54,54,0,1,0.0
005020,2000,96,96,0,1,0.0
005020,2001,197,197,0,1,0.0
005020,2002,430,430,0,1,0.0
005020,2003,53,53,0,1,0.0
005020,2004,56,56,0,1,0.0
005020,2005,79,79,0,1,0.0
005020,2006,102,102,0,1,0.0
005020,2007,69,69,0,1,0.0
005020,2008,70,70,0,1,0.0
005032,1997,10,10,7,2,0.7
005032,1998,12,12,7,2,0.5833333333333334
005032,1999,6,6,5,3,0.8333333333333334
005032,2000,7,7,4,2,0.5714285714285714
005032,2001,8,8,1,2,0.125
005032,2002,7,7,1,2,0.14285714285714285
005032,2003,2,2,0,1,0.0
005032,2004,1,1,0,1,0.0
005045,1997,1,1,0,1,0.0
005045,2000,1,1,0,1,0.0
005045,2002,2,2,0,1,0.0
005045,2003,3,3,0,1,0.0
005045,2004,3,3,0,1,0.0
005045,2011,1,1,0,1,0.0
005046,1997,18,18,14,5,0.7777777777777778
005046,1998,26,26,23,5,0.8846153846153846
005046,1999,24,24,23,5,0.9583333333333334
005046,2000,15,15,10,6,0.6666666666666666
005046,2001,27,27,14,4,0.5185185185185185
005046,2002,40,40,23,8,0.575
005046,2003,35,35,9,7,0.2571428571428571
005046,2004,35,35,8,6,0.22857142857142856
005046,2005,21,21,3,4,0.14285714285714285
005046,2006,24,24,7,4,0.2916666666666667
005046,2007,19,19,7,7,0.3684210526315789
005046,2008,28,28,9,7,0.32142857142857145
005046,2009,17,17,7,4,0.4117647058823529
005046,2010,17,17,5,4,0.29411764705882354
005046,2011,11,11,8,6,0.7272727272727273
005046,2012,18,18,7,3,0.3888888888888889
005046,2013,17,17,6,4,0.35294117647058826
005046,2014,3,3,3,3,1.0
005046,2015,5,5,5,3,1.0
005046,2016,8,8,7,5,0.875
005046,2017,9,9,9,5,1.0
005046,2018,8,8,8,2,1.0
005046,2019,3,3,3,2,1.0
005047,1997,797,797,9,9,0.011292346298619825
005047,1998,950,950,12,8,0.01263157894736842
005047,1999,1354,1354,19,10,0.014032496307237814
005047,2000,1719,1719,68,18,0.03955788248981966
005047,2001,1591,1591,43,17,0.02702702702702703
005047,2002,1543,1543,44,14,0.028515878159429683
005047,2003,1602,1602,70,16,0.04369538077403246
005047,2004,1394,1394,77,14,0.055236728837876614
005047,2005,1479,1479,65,12,0.04394861392832995
005047,2006,1481,1481,60,14,0.04051316677920324
005047,2007,1420,1420,46,10,0.0323943661971831
005047,2008,1612,1612,41,11,0.02543424317617866
005047,2009,1555,1555,38,14,0.024437299035369776
005047,2010,1767,1767,40,12,0.022637238256932653
005047,2011,2125,2125,47,14,0.02211764705882353
005047,2012,2037,2037,33,12,0.016200294550810016
005047,2013,1780,1780,61,14,0.034269662921348316
005047,2014,1630,1630,57,11,0.03496932515337423
005047,2015,1818,1818,59,11,0.032453245324532455
005047,2016,1899,1899,102,13,0.053712480252764615
005047,2017,1590,1590,81,10,0.0509433962264151
005047,2018,670,670,75,11,0.11194029850746269
005047,2019,139,139,26,6,0.18705035971223022
005047,2020,5,5,0,1,0.0
005050,1998,2,2,0,1,0.0
005050,1999,4,4,0,1,0.0
005050,2001,1,1,0,1,0.0
005061,1997,2,2,0,1,0.0
005061,1998,9,9,0,1,0.0
005063,1997,31,31,0,1,0.0
005063,1998,51,51,0,1,0.0
005071,1997,30,30,0,1,0.0
005071,1998,32,32,0,1,0.0
005071,1999,50,50,0,1,0.0
005071,2000,37,37,0,1,0.0
005071,2001,20,20,0,1,0.0
005071,2002,28,28,2,3,0.07142857142857142
005071,2003,26,26,4,3,0.15384615384615385
005071,2004,12,12,3,3,0.25
005071,2005,42,42,9,4,0.21428571428571427
005071,2006,29,29,4,3,0.13793103448275862
005071,2007,23,23,3,3,0.13043478260869565
005071,2008,27,27,2,2,0.07407407407407407
005071,2009,40,40,6,3,0.15
005071,2010,24,24,2,2,0.08333333333333333
005071,2011,14,14,0,1,0.0
005071,2012,20,20,0,1,0.0
005071,2013,25,25,0,1,0.0
005071,2014,25,25,1,2,0.04
005071,2015,22,22,0,1,0.0
005071,2016,25,25,0,1,0.0
005071,2017,18,18,0,1,0.0
005071,2018,21,21,0,1,0.0
005071,2019,8,8,0,1,0.0
005073,1997,274,274,5,5,0.01824817518248175
005073,1998,285,285,5,3,0.017543859649122806
005073,1999,182,182,3,3,0.016483516483516484
005073,2000,229,229,3,2,0.013100436681222707
005073,2001,291,291,0,1,0.0
005073,2002,537,537,3,2,0.00558659217877095
005073,2003,616,616,1,2,0.0016233766233766235
005073,2004,712,712,2,2,0.0028089887640449437
005073,2005,774,774,3,3,0.003875968992248062
005073,2006,793,793,3,2,0.0037831021437578815
005073,2007,1060,1060,0,1,0.0
005073,2008,1429,1429,12,4,0.008397480755773267
005073,2009,1317,1317,26,6,0.019741837509491267
005073,2010,1459,1459,40,8,0.027416038382453736
005073,2011,1419,1419,58,9,0.0408738548273432
005073,2012,1265,1265,90,13,0.07114624505928854
005073,2013,1258,1258,87,14,0.06915739268680444
005073,2014,1089,1089,128,13,0.11753902662993572
005073,2015,1116,1117,129,14,0.11559139784946236
005073,2016,1373,1374,136,14,0.09905316824471959
005073,2017,1485,1485,100,9,0.06734006734006734
005073,2018,693,693,45,8,0.06493506493506493
005073,2019,165,165,15,6,0.09090909090909091
005073,2020,6,6,1,2,0.16666666666666666
005074,1997,37,37,0,1,0.0
005074,1998,21,21,0,1,0.0
005074,1999,16,16,0,1,0.0
005074,2000,4,4,0,1,0.0
005074,2001,9,9,0,1,0.0
005074,2002,23,23,1,2,0.043478260869565216
005074,2003,20,20,3,2,0.15
005074,2004,10,10,1,2,0.1
005074,2005,4,4,1,2,0.25
005074,2006,6,6,1,2,0.16666666666666666
005074,2007,2,2,0,1,0.0
005079,1997,1,1,0,1,0.0
005087,2011,2,2,2,1,1.0
005087,2014,3,3,3,2,1.0
005109,1998,1,1,1,1,1.0
005109,1999,1,1,1,1,1.0
005109,2004,1,1,0,1,0.0
005109,2009,1,1,0,1,0.0
005109,2015,1,1,1,1,1.0
005109,2017,1,1,1,1,1.0
005109,2018,1,1,1,1,1.0
005116,1997,16,16,0,1,0.0
005116,1998,19,19,0,1,0.0
005116,1999,42,42,0,1,0.0
005116,2000,43,43,0,1,0.0
005116,2001,53,53,0,1,0.0
005116,2002,40,40,0,1,0.0
005116,2003,42,42,0,1,0.0
005116,2004,44,44,0,1,0.0
005116,2005,28,28,0,1,0.0
005116,2006,30,30,0,1,0.0
005116,2007,28,28,0,1,0.0
005116,2008,32,32,0,1,0.0
005116,2009,21,21,0,1,0.0
005116,2010,18,18,0,1,0.0
005116,2011,20,20,0,1,0.0
005116,2012,42,42,0,1,0.0
005116,2013,38,38,0,1,0.0
005116,2014,90,90,0,1,0.0
005116,2015,93,93,0,1,0.0
005116,2016,64,64,0,1,0.0
005116,2017,103,103,0,1,0.0
005116,2018,80,80,0,1,0.0
005116,2019,17,17,0,1,0.0
005116,2020,3,3,0,1,0.0
005122,1997,1,1,0,1,0.0
005122,1998,1,1,0,1,0.0
005122,1999,4,4,0,1,0.0
005125,2017,2,2,0,1,0.0
005134,1997,18,18,0,1,0.0
005134,1998,18,18,0,1,0.0
005134,1999,19,19,0,1,0.0
005134,2000,38,38,0,1,0.0
005134,2001,49,49,0,1,0.0
005134,2002,27,27,1,2,0.037037037037037035
005134,2003,28,28,0,1,0.0
005134,2004,32,32,0,1,0.0
005135,1999,1,1,0,1,0.0
005142,1997,18,18,18,1,1.0
005142,1998,24,24,24,2,1.0
005142,1999,16,16,16,2,1.0
005142,2000,20,20,20,2,1.0
005142,2001,13,13,13,3,1.0
005142,2002,11,11,11,3,1.0
005142,2003,15,15,15,4,1.0
005142,2004,4,4,4,2,1.0
005142,2005,5,5,5,2,1.0
005142,2006,3,3,3,1,1.0
005142,2007,1,1,1,1,1.0
005149,2003,1,1,0,1,0.0
005149,2018,1,1,0,1,0.0
005161,1998,1,1,0,1,0.0
005165,2006,3,3,0,1,0.0
005165,2007,1,1,0,1,0.0
005165,2017,1,1,0,1,0.0
005165,2019,1,1,0,1,0.0
005169,1997,76,76,0,2,0.0
005169,1998,69,69,0,1,0.0
005169,1999,100,100,0,1,0.0
005169,2000,95,95,0,2,0.0
005169,2001,56,56,0,1,0.0
005169,2002,57,57,0,1,0.0
005169,2003,84,84,0,1,0.0
005169,2004,68,68,0,1,0.0
005174,2002,1,1,0,1,0.0
005179,2002,2,2,2,1,1.0
005179,2003,1,1,1,1,1.0
005179,2004,1,1,1,1,1.0
005179,2008,2,2,2,2,1.0
005179,2011,3,3,3,3,1.0
005179,2012,2,2,2,2,1.0
005179,2013,4,4,4,2,1.0
005179,2014,1,1,1,1,1.0
005179,2016,1,1,1,1,1.0
005180,1997,27,27,0,2,0.0
005180,1998,14,14,0,3,0.0
005180,1999,19,19,0,3,0.0
005180,2000,34,34,0,5,0.0
005180,2001,44,44,0,3,0.0
005180,2002,66,66,0,2,0.0
005180,2003,99,99,0,5,0.0
005180,2004,92,92,0,3,0.0
005180,2005,88,88,0,4,0.0
005180,2006,116,116,0,2,0.0
005180,2007,109,109,0,2,0.0
005180,2008,91,91,0,2,0.0
005180,2009,99,99,0,3,0.0
005180,2010,101,101,0,3,0.0
005180,2011,106,106,0,2,0.0
005180,2012,106,106,0,2,0.0
005180,2013,99,99,0,2,0.0
005180,2014,95,95,0,2,0.0
005180,2015,104,104,0,2,0.0
005180,2016,99,99,0,2,0.0
005180,2017,81,81,0,2,0.0
005180,2018,39,39,0,2,0.0
005180,2019,17,17,0,2,0.0
005180,2020,1,1,0,1,0.0
005187,2002,3,3,0,1,0.0
005208,1997,1,1,0,1,0.0
005208,2000,1,1,0,1,0.0
005211,1997,1,1,0,1,0.0
005211,1999,1,1,0,1,0.0
005229,1997,37,37,0,1,0.0
005229,1998,27,27,1,2,0.037037037037037035
005229,1999,38,38,1,2,0.02631578947368421
005229,2000,31,31,0,1,0.0
005229,2001,36,36,0,1,0.0
005229,2002,31,31,0,1,0.0
005229,2003,42,42,0,1,0.0
005229,2004,37,37,0,1,0.0
005229,2005,39,39,3,2,0.07692307692307693
005229,2006,29,29,1,2,0.034482758620689655
005229,2007,28,28,1,2,0.03571428571428571
005229,2008,29,29,3,3,0.10344827586206896
005229,2009,59,59,3,4,0.05084745762711865
005229,2010,25,25,1,2,0.04
005229,2011,40,40,6,3,0.15
005234,1997,220,220,1,2,0.004545454545454545
005234,1998,178,178,1,2,0.0056179775280898875
005234,1999,226,226,0,1,0.0
005234,2000,283,283,0,1,0.0
005234,2001,288,288,0,1,0.0
005234,2002,227,227,0,1,0.0
005234,2003,241,241,0,1,0.0
005234,2004,197,197,0,1,0.0
005234,2005,177,177,0,1,0.0
005234,2006,180,180,0,1,0.0
005234,2007,166,166,0,1,0.0
005234,2008,213,213,0,1,0.0
005234,2009,138,138,0,1,0.0
005234,2010,131,131,0,1,0.0
005234,2011,143,143,0,1,0.0
005234,2012,124,124,0,1,0.0
005234,2013,155,155,0,1,0.0
005234,2014,143,143,0,1,0.0
005234,2015,143,143,0,1,0.0
005234,2016,131,131,0,1,0.0
005234,2017,140,140,0,1,0.0
005234,2018,85,85,0,1,0.0
005234,2019,56,56,0,1,0.0
005234,2020,1,1,0,1,0.0
005237,1997,3,3,0,1,0.0
005237,1998,1,1,0,1,0.0
005237,1999,1,1,0,1,0.0
005237,2000,1,1,0,1,0.0
005237,2001,2,2,0,1,0.0
005237,2002,2,2,0,1,0.0
005237,2003,2,2,0,1,0.0
005237,2004,4,4,0,1,0.0
005237,2006,1,1,0,1,0.0
005237,2007,2,2,0,1,0.0
005237,2008,1,1,0,1,0.0
005237,2009,1,1,0,1,0.0
005237,2010,1,1,0,1,0.0
005237,2012,1,1,0,1,0.0
005237,2017,1,1,0,1,0.0
005241,2008,1,1,0,1,0.0
005241,2009,2,2,0,1,0.0
005241,2010,2,2,0,1,0.0
005241,2011,4,4,0,1,0.0
005241,2012,3,3,0,1,0.0
005241,2013,5,5,0,1,0.0
005241,2014,3,3,0,1,0.0
005250,1997,34,34,0,1,0.0
005250,1998,24,24,0,1,0.0
005250,1999,21,21,0,1,0.0
005250,2000,23,23,0,1,0.0
005250,2001,32,32,0,1,0.0
005250,2002,32,32,0,1,0.0
005250,2003,27,27,0,1,0.0
005250,2004,16,16,0,1,0.0
005250,2005,13,13,0,1,0.0
005250,2006,12,12,0,1,0.0
005250,2007,9,9,0,1,0.0
005250,2008,11,11,0,1,0.0
005250,2009,11,11,0,1,0.0
005250,2010,17,17,0,1,0.0
005250,2011,29,29,0,1,0.0
005250,2012,6,6,0,1,0.0
005250,2013,15,15,0,1,0.0
005250,2014,17,17,0,1,0.0
005250,2015,7,7,0,1,0.0
005250,2016,6,6,0,1,0.0
005250,2017,3,3,0,1,0.0
005250,2018,1,1,0,1,0.0
005252,1997,35,35,0,1,0.0
005252,1998,29,29,0,1,0.0
005252,1999,24,24,0,1,0.0
005252,2000,19,19,0,1,0.0
005252,2001,32,32,0,1,0.0
005252,2002,28,28,0,1,0.0
005252,2003,29,29,0,1,0.0
005252,2004,16,16,0,1,0.0
005252,2005,19,19,0,1,0.0
005252,2006,27,27,0,1,0.0
005252,2007,34,34,0,1,0.0
005252,2008,42,42,0,1,0.0
005252,2009,29,29,0,1,0.0
005252,2010,25,25,0,1,0.0
005252,2011,39,39,0,1,0.0
005252,2012,47,47,2,3,0.0425531914893617
005252,2013,24,24,2,3,0.08333333333333333
005252,2014,54,54,4,5,0.07407407407407407
005252,2015,54,54,11,4,0.2037037037037037
005252,2016,37,37,3,4,0.08108108108108109
005252,2017,38,38,4,4,0.10526315789473684
005252,2018,47,47,1,2,0.02127659574468085
005252,2019,19,19,0,1,0.0
005306,2000,9,9,9,1,1.0
005306,2001,5,5,5,1,1.0
005306,2002,2,2,2,1,1.0
005306,2003,7,7,7,1,1.0
005306,2004,1,1,1,1,1.0
005327,1999,1,1,0,1,0.0
005327,2003,2,2,0,1,0.0
005327,2004,1,1,0,1,0.0
005327,2005,1,1,0,1,0.0
005327,2006,1,1,0,1,0.0
005336,1999,1,1,0,1,0.0
005336,2000,1,1,0,1,0.0
005336,2002,1,1,0,1,0.0
005336,2006,1,1,0,1,0.0
005336,2007,1,1,0,1,0.0
005336,2009,2,2,0,1,0.0
005336,2013,1,1,0,1,0.0
005338,1998,1,1,1,1,1.0
005338,1999,6,6,3,2,0.5
005338,2000,5,5,5,3,1.0
005338,2001,2,2,1,2,0.5
005338,2002,3,3,3,2,1.0
005338,2004,4,4,4,2,1.0
005338,2006,3,3,3,1,1.0
005338,2007,2,2,1,2,0.5
005338,2008,1,1,1,1,1.0
005338,2009,4,4,4,3,1.0
005338,2010,7,7,7,4,1.0
005338,2011,5,5,5,2,1.0
005338,2012,3,3,3,2,1.0
005338,2013,10,10,10,1,1.0
005338,2014,5,5,5,3,1.0
005338,2015,2,2,2,1,1.0
005338,2016,6,6,6,2,1.0
005338,2017,1,1,1,1,1.0
005342,1998,4,4,0,1,0.0
005342,1999,4,4,0,1,0.0
005342,2000,4,4,0,1,0.0
005342,2001,5,5,0,1,0.0
005342,2002,8,8,0,1,0.0
005342,2004,3,3,3,1,1.0
005342,2005,1,1,0,1,0.0
005342,2006,2,2,0,1,0.0
005342,2007,4,4,0,1,0.0
005342,2008,1,1,0,1,0.0
005342,2009,1,1,0,1,0.0
005342,2010,4,4,0,1,0.0
005342,2011,5,5,0,1,0.0
005342,2012,6,6,0,1,0.0
005342,2013,7,7,0,1,0.0
005342,2014,7,7,0,1,0.0
005342,2015,8,8,2,2,0.25
005342,2016,9,9,0,1,0.0
005342,2017,8,8,0,1,0.0
005342,2018,6,6,1,2,0.16666666666666666
005342,2019,2,2,0,1,0.0
005377,1997,1,1,0,1,0.0
005377,1998,2,2,0,1,0.0
005377,1999,1,1,0,1,0.0
005377,2000,1,1,0,1,0.0
005377,2001,1,1,0,1,0.0
005377,2002,1,1,1,1,1.0
005377,2003,1,1,1,1,1.0
005404,1998,1,1,0,1,0.0
005404,1999,1,1,0,1,0.0
005404,2000,2,2,0,1,0.0
005404,2001,4,4,0,1,0.0
005404,2002,1,1,0,1,0.0
005404,2004,1,1,0,1,0.0
005419,1997,11,11,4,2,0.36363636363636365
005422,2003,2,2,0,1,0.0
005439,1997,136,136,0,1,0.0
005439,1998,158,158,1,3,0.006329113924050633
005439,1999,165,165,5,5,0.030303030303030304
005439,2000,171,171,4,4,0.023391812865497075
005439,2001,209,209,7,7,0.03349282296650718
005439,2002,313,313,15,7,0.04792332268370607
005439,2003,319,319,22,8,0.06896551724137931
005439,2004,385,385,11,6,0.02857142857142857
005439,2005,327,327,12,6,0.03669724770642202
005439,2006,263,263,10,4,0.03802281368821293
005439,2007,270,270,13,6,0.04814814814814815
005439,2008,233,233,15,7,0.06437768240343347
005439,2009,316,316,13,6,0.04113924050632911
005439,2010,388,388,27,7,0.06958762886597938
005439,2011,412,412,14,9,0.03398058252427184
005439,2012,859,859,10,7,0.011641443538998836
005439,2013,1141,1141,5,5,0.0043821209465381246
005439,2014,1024,1024,18,5,0.017578125
005439,2015,887,887,7,4,0.007891770011273957
005439,2016,443,443,5,4,0.011286681715575621
005439,2017,141,141,6,3,0.0425531914893617
005439,2018,103,103,6,3,0.05825242718446602
005439,2019,56,56,2,2,0.03571428571428571
005460,1997,1,1,0,1,0.0
005492,1997,114,114,3,4,0.02631578947368421
005492,1998,150,150,9,5,0.06
005492,1999,101,101,12,4,0.1188118811881188
005492,2000,109,109,16,4,0.14678899082568808
005492,2001,108,108,17,7,0.1574074074074074
005492,2002,129,129,4,4,0.031007751937984496
005492,2003,162,162,4,5,0.024691358024691357
005492,2004,118,118,15,4,0.1271186440677966
005492,2005,111,111,17,5,0.15315315315315314
005492,2006,186,186,32,5,0.17204301075268819
005492,2007,185,185,23,4,0.12432432432432433
005492,2008,153,153,27,4,0.17647058823529413
005492,2009,135,135,26,5,0.1925925925925926
005492,2010,107,107,29,5,0.27102803738317754
005492,2011,165,165,35,4,0.21212121212121213
005492,2012,161,161,22,4,0.13664596273291926
005492,2013,148,148,44,3,0.2972972972972973
005492,2014,89,89,35,2,0.39325842696629215
005492,2015,97,97,31,3,0.31958762886597936
005492,2016,96,96,41,3,0.4270833333333333
005492,2017,68,68,29,6,0.4264705882352941
005492,2018,98,98,76,16,0.7755102040816326
005492,2019,65,65,58,8,0.8923076923076924
005492,2020,67,67,67,2,1.0
005505,1998,1,1,0,1,0.0
005505,1999,1,1,0,1,0.0
005518,1997,27,27,6,2,0.2222222222222222
005518,1998,20,20,7,2,0.35
005518,1999,30,30,15,3,0.5
005518,2000,15,15,9,2,0.6
005518,2001,34,34,1,2,0.029411764705882353
005518,2002,23,23,0,1,0.0
005518,2003,25,25,1,2,0.04
005518,2004,15,15,0,1,0.0
005518,2005,23,23,0,1,0.0
005518,2006,19,19,0,1,0.0
005518,2007,20,20,0,1,0.0
005518,2008,22,22,1,2,0.045454545454545456
005518,2009,11,11,0,1,0.0
005518,2010,28,28,0,1,0.0
005518,2011,17,17,0,1,0.0
005518,2012,21,21,0,1,0.0
005518,2013,9,9,1,2,0.1111111111111111
005518,2014,8,8,1,2,0.125
005518,2015,8,8,0,1,0.0
005518,2016,7,7,1,2,0.14285714285714285
005518,2017,6,6,1,2,0.16666666666666666
005518,2018,13,13,0,1,0.0
005518,2019,4,4,0,1,0.0
005518,2020,4,4,0,1,0.0
005520,2006,1,1,0,1,0.0
005520,2012,2,2,0,1,0.0
005520,2013,1,1,1,1,1.0
005523,2011,3,3,0,1,0.0
005523,2012,1,1,0,1,0.0
005526,2003,1,1,0,1,0.0
005526,2005,1,1,0,1,0.0
005526,2008,1,1,0,1,0.0
005530,1998,1,1,0,1,0.0
005530,2005,1,1,0,1,0.0
005530,2015,1,1,0,1,0.0
005530,2017,1,1,0,1,0.0
005557,1997,1,1,0,1,0.0
005557,1998,1,1,0,1,0.0
005557,2000,5,5,0,1,0.0
005566,1997,1,1,0,1,0.0
005567,1997,1,1,1,1,1.0
005567,1998,2,2,2,1,1.0
005567,1999,1,1,1,1,1.0
005567,2000,1,1,1,1,1.0
005567,2001,6,6,6,2,1.0
005567,2002,3,3,3,2,1.0
005567,2004,4,4,3,3,0.75
005567,2005,2,2,2,2,1.0
005567,2006,1,1,1,1,1.0
005567,2007,1,1,1,1,1.0
005567,2008,1,1,1,1,1.0
005567,2009,2,2,2,2,1.0
005567,2010,7,7,6,5,0.8571428571428571
005567,2011,3,3,3,3,1.0
005567,2012,5,5,5,4,1.0
005567,2013,1,1,1,1,1.0
005567,2014,2,2,2,2,1.0
005567,2015,6,6,6,3,1.0
005567,2016,6,6,6,3,1.0
005567,2017,8,8,8,4,1.0
005567,2018,3,3,3,2,1.0
005567,2019,2,2,2,2,1.0
005568,1998,7,7,7,2,1.0
005568,1999,7,7,7,2,1.0
005568,2000,1,1,1,1,1.0
005568,2004,1,1,1,1,1.0
005568,2013,1,1,1,1,1.0
005568,2014,1,1,1,1,1.0
005568,2015,15,15,15,4,1.0
005568,2016,19,19,19,2,1.0
005568,2017,18,18,18,2,1.0
005568,2018,16,16,16,3,1.0
005568,2019,7,7,7,1,1.0
005572,1997,3,3,0,1,0.0
005572,1998,2,2,0,1,0.0
005572,1999,1,1,0,1,0.0
005572,2000,3,3,0,1,0.0
005572,2001,3,3,0,1,0.0
005572,2002,2,2,0,1,0.0
005572,2003,27,27,0,1,0.0
005572,2004,20,20,0,1,0.0
005572,2005,27,27,0,1,0.0
005572,2006,17,17,0,1,0.0
005572,2007,8,8,0,1,0.0
005572,2008,2,2,0,1,0.0
005572,2009,23,23,0,1,0.0
005572,2010,16,16,2,2,0.125
005572,2011,24,24,8,2,0.3333333333333333
005572,2012,24,24,8,2,0.3333333333333333
005572,2013,23,23,1,2,0.043478260869565216
005572,2014,39,39,1,2,0.02564102564102564
005572,2015,63,63,0,1,0.0
005572,2016,55,55,0,1,0.0
005572,2017,103,103,1,2,0.009708737864077669
005572,2018,37,37,0,1,0.0
005572,2019,16,16,0,1,0.0
005581,2003,5,5,0,1,0.0
005581,2004,3,3,0,1,0.0
005581,2005,1,1,0,1,0.0
005581,2007,1,1,0,1,0.0
005581,2015,1,1,0,1,0.0
005581,2016,8,8,8,1,1.0
005581,2017,2,2,1,2,0.5
005581,2018,4,4,2,2,0.5
005581,2019,2,2,1,2,0.5
